Index	JobID	Runtime sec
59	66674266	10159
2	66674164	10191
84	66674475	11173
63	66674271	11230
34	66674227	11306
35	66674229	11559
56	66674263	11742
6	66674172	11845
90	66674483	11955
21	66674202	12224
89	66674482	12301
54	66674260	12441
72	66674460	12437
57	66674264	12505
52	66674258	12505
50	66674256	12641
36	66674231	12647
66	66674453	12653
33	66674225	12696
5	66674170	12753
74	66674463	12792
39	66674237	12812
27	66674213	12877
71	66674459	12961
64	66674272	12976
61	66674268	12993
77	66674466	13041
62	66674270	13095
53	66674259	13115
38	66674235	13126
80	66674471	13185
4	66674168	13281
40	66674239	13325
58	66674265	13353
3	66674166	13396
20	66674199	13467
60	66674267	13719
55	66674261	13854
76	66674465	13851
32	66674224	14083
19	66674198	14160
1	66674162	14242
88	66674480	14335
31	66674222	14379
75	66674464	14429
73	66674461	14435
37	66674233	14460
81	66674472	14526
42	66674243	14600
99	66674647	14722
24	66674208	15075
28	66674216	15111
67	66674454	15226
29	66674218	15295
47	66674253	15418
16	66674192	15447
95	66674489	15440
94	66674488	15463
13	66674186	15533
65	66674451	15550
22	66674204	15625
12	66674184	15630
82	66674473	15736
93	66674486	15930
14	66674188	16038
30	66674220	16121
7	66674174	16159
91	66674484	16180
0	66674160	16348
26	66674211	16360
25	66674210	16472
97	66674641	16474
18	66674195	16541
92	66674485	16583
8	66674175	16622
48	66674254	16674
98	66674644	16673
85	66674477	16736
86	66674478	16747
43	66674245	16834
17	66674193	16900
49	66674255	17066
23	66674206	17205
44	66674247	17312
9	66674178	17600
15	66674190	17607
11	66674182	17687
45	66674249	17802
41	66674240	17813
70	66674458	17897
69	66674457	17950
68	66674455	18225
46	66674251	18266
83	66674474	18352
96	66674490	18990
79	66674468	19524
78	66674467	19735
87	66674479	19749
10	66674180	20405
51	66674257	16741
