Index	JobID	Runtime sec
52	66698929	4394
65	66698946	5550
66	66698947	5669
14	66698882	5918
42	66698917	5936
36	66698910	5955
51	66698928	6050
87	66698972	6265
91	66698977	6340
44	66698920	6494
98	66698985	6496
9	66698876	6625
32	66698905	6632
43	66698918	6638
19	66698889	6681
86	66698971	6660
97	66698984	6721
69	66698950	6724
8	66698875	6868
20	66698890	6870
41	66698916	6870
61	66698941	6918
94	66698981	6910
28	66698901	6974
85	66698970	7089
74	66698956	7124
39	66698914	7183
76	66698959	7153
71	66698953	7175
4	66698871	7324
31	66698904	7375
40	66698915	7400
90	66698976	7362
16	66698886	7492
95	66698982	7430
5	66698872	7503
7	66698874	7519
50	66698927	7504
22	66698893	7507
47	66698923	7515
68	66698949	7492
27	66698898	7558
34	66698908	7564
57	66698936	7565
1	66698867	7665
82	66698966	7663
24	66698895	7706
59	66698939	7713
58	66698937	7729
70	66698951	7714
33	66698907	7786
72	66698954	7746
67	66698948	7748
49	66698926	7802
6	66698873	7873
79	66698962	7819
26	66698897	7886
77	66698960	7877
88	66698974	7886
73	66698955	7930
17	66698887	8025
15	66698884	8050
10	66698878	8051
12	66698880	8057
3	66698869	8092
55	66698934	8061
56	66698935	8062
29	66698902	8093
89	66698975	8061
0	66698866	8130
21	66698891	8119
75	66698957	8110
11	66698879	8201
93	66698980	8140
96	66698983	8152
84	66698968	8154
38	66698913	8235
45	66698921	8247
83	66698967	8235
37	66698911	8281
62	66698942	8295
35	66698909	8334
46	66698922	8348
54	66698933	8347
81	66698964	8350
18	66698888	8423
13	66698881	8526
48	66698925	8698
30	66698903	8745
64	66698944	8922
60	66698940	8964
92	66698978	8999
63	66698943	9119
53	66698931	9161
23	66698894	9176
99	66698987	9250
80	66698963	9337
2	66698868	9628
25	66698896	9718
78	66698961	9887
