Index	JobID	Runtime sec
86	66412832	34
96	66412843	37
29	66412764	38
93	66412840	40
88	66412835	39
33	66412769	40
90	66412837	39
97	66412844	43
85	66412831	42
31	66412766	43
84	66412830	44
92	66412839	44
40	66412776	45
91	66412838	46
36	66412772	46
30	66412765	47
25	66412760	47
95	66412842	49
43	66412780	48
54	66412792	49
48	66412786	49
39	66412775	49
59	66412798	49
47	66412785	50
23	66412758	50
87	66412833	50
98	66412845	51
70	66412813	50
53	66412791	49
37	66412773	51
61	66412800	52
67	66412809	52
22	66412757	51
50	66412788	53
7	66412738	88
32	66412768	53
89	66412836	53
42	66412778	53
15	66412747	90
8	66412739	90
66	66412808	54
34	66412770	55
94	66412841	56
5	66412736	91
57	66412796	57
99	66412847	57
76	66412820	58
77	66412822	59
63	66412803	60
16	66412748	58
49	66412787	61
52	66412790	61
69	66412812	61
82	66412828	62
79	66412824	62
24	66412759	62
46	66412784	62
72	66412815	63
45	66412783	63
19	66412753	63
58	66412797	63
26	66412761	64
12	66412743	100
71	66412814	65
27	66412762	64
83	66412829	65
6	66412737	100
0	66412730	100
10	66412741	101
64	66412804	66
73	66412816	65
14	66412746	100
81	66412827	66
56	66412795	66
75	66412818	66
60	66412799	66
2	66412733	102
13	66412745	102
3	66412734	102
17	66412751	66
55	66412794	66
20	66412755	67
4	66412735	103
78	66412823	68
9	66412740	104
18	66412752	69
21	66412756	70
80	66412825	72
1	66412732	106
44	66412782	69
68	66412811	71
38	66412774	71
35	66412771	71
41	66412777	72
51	66412789	73
62	66412801	73
65	66412807	73
74	66412817	74
28	66412763	76
