Index	JobID	Runtime sec
71	66596265	14253
39	66596228	14824
45	66596234	14844
16	66596199	15727
85	66596281	15662
38	66596226	16789
37	66596225	17234
50	66596241	17721
60	66596252	17945
30	66596217	18011
68	66596262	18032
86	66596282	18272
96	66596294	18289
13	66596195	18513
48	66596237	18473
9	66596191	18710
62	66596254	18836
83	66596279	19058
51	66596242	19121
57	66596249	19124
65	66596258	19298
11	66596193	20152
14	66596197	20175
79	66596275	20185
63	66596255	20216
53	66596244	20270
5	66596186	20405
98	66596297	20801
84	66596280	21246
17	66596200	21584
22	66596207	21972
70	66596264	21968
92	66596290	21970
72	66596266	22505
82	66596278	22722
12	66596194	23015
94	66596292	22992
73	66596267	23060
54	66596245	23234
1	66596181	23335
97	66596295	23362
59	66596251	23541
69	66596263	23546
64	66596257	23664
34	66596221	23753
89	66596287	23657
24	66596209	24054
93	66596291	24017
76	66596272	24208
81	66596277	24234
77	66596273	24262
67	66596261	24413
8	66596190	24631
25	66596211	24711
44	66596233	24710
2	66596183	24785
20	66596205	24792
75	66596269	24811
49	66596239	24867
31	66596218	25141
55	66596246	25125
95	66596293	25145
88	66596285	25238
61	66596253	25351
87	66596283	25377
80	66596276	25682
23	66596208	25754
19	66596204	25811
29	66596216	25861
4	66596185	26012
90	66596288	25900
7	66596189	26064
47	66596236	26010
58	66596250	26138
78	66596274	26152
99	66596299	26133
43	66596232	26296
41	66596230	26309
10	66596192	26412
28	66596215	26472
46	66596235	26451
36	66596223	26592
42	66596231	26872
91	66596289	26815
32	66596219	27066
3	66596184	27101
27	66596213	27118
52	66596243	27197
56	66596247	27270
6	66596187	27523
35	66596222	27648
33	66596220	27804
15	66596198	27864
0	66596179	27896
21	66596206	28037
74	66596268	28147
40	66596229	28336
18	66596202	28456
26	66596212	28965
66	66596260	29772
