Index	JobID	Runtime sec
30	66600952	23871
98	66601052	23877
8	66600924	24204
78	66601024	24547
33	66600955	24947
50	66600977	25190
51	66600978	25360
39	66600963	26200
63	66600993	26706
49	66600975	26919
4	66600919	27062
52	66600980	27087
26	66600946	27149
66	66601009	28355
38	66600961	28424
57	66600986	28925
74	66601018	29315
69	66601012	29345
32	66600954	29688
77	66601023	29863
67	66601010	29967
13	66600930	30054
12	66600929	30151
68	66601011	30328
91	66601044	30965
93	66601046	31068
92	66601045	31076
72	66601015	31162
64	66600996	31231
20	66600939	31656
7	66600923	31774
89	66601040	31743
47	66600973	31834
2	66600916	31856
35	66600958	31889
59	66600988	31945
25	66600945	32071
84	66601031	32079
48	66600974	32174
37	66600960	32352
36	66600959	32393
75	66601019	32574
97	66601050	32576
31	66600953	32636
58	66600987	32642
15	66600932	32686
3	66600918	32855
80	66601026	32957
90	66601043	32979
10	66600927	33032
23	66600943	33157
96	66601049	33327
87	66601035	33365
46	66600972	33494
53	66600981	33565
11	66600928	33619
29	66600950	33674
16	66600933	33708
85	66601032	33768
88	66601036	33828
83	66601029	33888
34	66600956	33953
62	66600992	33987
55	66600983	34317
95	66601048	34317
1	66600915	34470
28	66600948	34719
19	66600937	34760
94	66601047	34730
86	66601033	34841
5	66600920	34961
9	66600925	34967
73	66601017	34974
81	66601027	34978
24	66600944	35014
27	66600947	35041
42	66600967	35042
65	66601006	35088
21	66600941	35499
99	66601053	35662
40	66600965	35696
76	66601021	35777
82	66601028	35959
18	66600936	36070
79	66601025	36146
17	66600935	36203
45	66600970	36366
22	66600942	36567
71	66601014	36722
14	66600931	36773
6	66600922	36811
54	66600982	36935
43	66600968	36951
60	66600989	37263
70	66601013	37293
56	66600984	37589
41	66600966	37625
0	66600914	39187
61	66600991	39417
44	66600969	40418
