Index	JobID	Runtime sec
52	66688083	4708
56	66688088	5934
40	66688066	6138
35	66688059	6194
66	66688099	6252
25	66688047	6526
30	66688053	6559
19	66688040	6886
57	66688089	6839
48	66688076	7015
24	66688046	7061
2	66688018	7064
91	66688132	7010
92	66688134	7047
31	66688054	7181
21	66688042	7352
53	66688084	7358
42	66688068	7421
87	66688127	7415
89	66688130	7458
20	66688041	7581
47	66688075	7692
16	66688035	7988
46	66688073	7994
68	66688102	7918
3	66688019	8022
49	66688077	8056
5	66688022	8155
63	66688096	8093
59	66688091	8114
94	66688136	8065
6	66688023	8205
37	66688061	8195
22	66688044	8238
38	66688062	8237
27	66688049	8369
1	66688017	8387
26	66688048	8404
73	66688108	8340
29	66688052	8497
36	66688060	8602
4	66688020	8628
61	66688093	8552
72	66688107	8553
67	66688100	8566
0	66688016	8685
95	66688137	8554
81	66688119	8603
75	66688110	8611
77	66688114	8611
43	66688069	8708
32	66688055	8744
18	66688039	8764
98	66688141	8647
55	66688086	8760
71	66688106	8772
54	66688085	8825
64	66688097	8828
93	66688135	8870
45	66688072	9012
74	66688109	8943
99	66688142	8951
23	66688045	9101
28	66688051	9126
69	66688103	9067
65	66688098	9161
70	66688105	9171
11	66688029	9289
80	66688118	9212
86	66688125	9232
90	66688131	9314
44	66688070	9500
97	66688139	9407
13	66688032	9546
84	66688123	9529
41	66688067	9655
96	66688138	9548
14	66688033	9823
85	66688124	9739
78	66688116	9780
15	66688034	9942
12	66688031	10113
60	66688092	10069
7	66688024	10246
83	66688122	10158
10	66688028	10347
8	66688025	10441
79	66688117	10354
9	66688027	10651
34	66688058	10815
58	66688090	10769
88	66688129	8414
82	66688121	11126
17	66688037	11315
76	66688112	9040
62	66688095	9170
33	66688056	11996
39	66688064	8664
50	66688079	9568
51	66688082	10110
