Index	JobID	Runtime sec
22	66605825	3436
36	66605847	3426
85	66605921	3378
42	66605856	3399
43	66605858	3436
28	66605835	3481
98	66605947	3407
93	66605941	3431
13	66605812	3512
41	66605855	3465
23	66605827	3526
95	66605943	3554
89	66605929	3556
84	66605920	3618
4	66605800	3708
2	66605797	3710
12	66605810	3776
38	66605851	3746
63	66605888	3751
71	66605898	3735
96	66605944	3818
37	66605850	3870
56	66605876	3908
20	66605823	3977
86	66605923	3930
3	66605798	4038
67	66605893	3990
70	66605897	4028
88	66605927	4053
87	66605925	4142
99	66605948	4149
15	66605815	4357
69	66605896	4363
75	66605905	4391
91	66605936	4429
94	66605942	4444
44	66605859	4494
68	66605894	4529
92	66605938	4540
45	66605860	4584
11	66605809	4652
39	66605852	4631
72	66605900	4626
50	66605868	4732
76	66605906	4742
7	66605804	4852
5	66605801	4857
73	66605901	4780
1	66605796	4866
49	66605866	4801
0	66605794	4877
64	66605889	4797
6	66605802	4888
32	66605841	4860
34	66605845	4864
17	66605818	4877
79	66605910	4832
21	66605824	4902
47	66605863	4864
66	66605892	4847
83	66605917	4861
24	66605828	4936
46	66605861	4902
19	66605820	4953
51	66605870	4912
29	66605837	4975
27	66605833	4981
65	66605890	4925
62	66605884	4941
97	66605946	4912
74	66605903	4947
25	66605829	5010
78	66605909	4959
52	66605871	4982
30	66605838	5031
54	66605874	5007
8	66605805	5087
60	66605882	5022
33	66605843	5062
18	66605819	5072
77	66605908	5023
10	66605807	5112
57	66605878	5045
40	66605854	5048
59	66605880	5056
35	66605846	5099
82	66605915	5052
58	66605879	5113
48	66605864	5188
55	66605875	5222
14	66605814	5298
80	66605912	5272
26	66605832	5333
9	66605806	5384
90	66605934	5327
61	66605883	5394
31	66605840	5488
16	66605816	5567
53	66605872	5565
81	66605913	5578
