Index	JobID	Runtime sec
72	66599387	901
70	66599385	936
71	66599386	993
39	66599345	1045
62	66599375	1065
13	66599314	1118
25	66599329	1125
17	66599319	1133
66	66599380	1138
52	66599364	1149
23	66599326	1170
36	66599342	1173
58	66599370	1171
69	66599384	1182
35	66599341	1198
4	66599302	1222
53	66599365	1214
22	66599325	1248
14	66599316	1251
8	66599307	1261
16	66599318	1290
97	66599419	1250
55	66599367	1283
34	66599340	1313
48	66599358	1316
56	66599368	1337
68	66599382	1345
61	66599374	1350
28	66599332	1379
67	66599381	1375
9	66599308	1474
43	66599352	1465
60	66599373	1475
88	66599408	1440
33	66599339	1500
38	66599344	1501
40	66599349	1511
15	66599317	1523
59	66599372	1511
1	66599298	1531
47	66599356	1524
27	66599331	1540
12	66599312	1542
49	66599359	1537
83	66599400	1509
26	66599330	1566
51	66599362	1557
65	66599379	1562
10	66599309	1577
11	66599311	1585
2	66599300	1584
41	66599350	1572
29	66599333	1595
42	66599351	1588
87	66599407	1556
89	66599409	1556
31	66599336	1606
79	66599395	1558
18	66599320	1610
99	66599421	1565
57	66599369	1603
81	66599398	1571
80	66599397	1571
19	66599322	1620
6	66599304	1623
95	66599417	1576
0	66599297	1626
5	66599303	1633
37	66599343	1635
76	66599391	1591
84	66599403	1593
90	66599410	1598
91	66599412	1600
20	66599323	1650
21	66599324	1649
75	66599390	1602
98	66599420	1605
96	66599418	1604
54	66599366	1638
92	66599413	1607
78	66599394	1608
93	66599414	1607
7	66599306	1655
32	66599338	1656
50	66599360	1644
24	66599328	1662
45	66599354	1649
46	66599355	1652
74	66599389	1617
73	66599388	1625
77	66599393	1626
44	66599353	1661
82	66599399	1628
64	66599378	1673
85	66599405	1645
30	66599334	1703
86	66599406	1668
3	66599301	1716
94	66599416	1768
63	66599376	1963
